Customer_ID,Product_ID,Staff_ID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,ProductName,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email
355,8,355,2023-01-15 19:00:00,2,10.738704853559533,South,Credit Card,False,Sunny,24.01810374226161,Good,Negative,29,Online Order,Sunday,21.477409707119065,Fruit Cake,Sylvia Weiss,"60562 David Shoals
Russellmouth, AL 06078",776.296.7855x13689,Unknown,Bobby Gomez,stonechristina@example.net
356,2,356,2023-01-15 20:00:00,3,10.516004762076648,West,Cash,False,Rainy,29.0600749660925,Good,Neutral,45,In Store,Sunday,31.548014286229943,Chocolate Cake,Jesse Reese,"522 Catherine Trafficway Suite 418
Lake David, FL 36485",776.580.2134x3057,Unknown,Robert King,mathewsmelissa@example.org
357,3,357,2023-01-15 21:00:00,2,7.726087860641945,West,Cash,False,Sunny,27.154342182681738,Good,Negative,28,Phone Order,Sunday,15.45217572128389,Carrot Cake,Joshua Mckinney,"108 Carter Court Apt. 947
Mooreburgh, LA 86459",373-612-7925x979,graymathew@example.net,Melissa Smith,hallheather@example.net
358,3,358,2023-01-15 22:00:00,1,11.53261438208286,West,Credit Card,False,Cloudy,27.154342182681738,Poor,Positive,28,In Store,Sunday,11.53261438208286,Carrot Cake,Katie Ball,"495 Jeff Fork Suite 445
East Paul, MT 88259",(562)298-3097,laura34@example.net,Lisa Golden,molly53@example.net
359,0,359,2023-01-15 23:00:00,2,9.981490480897047,East,Online,False,Cloudy,29.116441531151366,Average,Neutral,20,Phone Order,Sunday,19.96298096179409,Vanilla Cake,Scott Paul,"84161 Patton Pines Apt. 334
Rodgersland, ND 68840",001-412-881-5288x524,patricia41@example.org,Ashley Torres MD,amybailey@example.com
360,2,360,2023-01-16 00:00:00,1,10.127055582382738,West,Online,False,Cloudy,26.070588114937557,Poor,Negative,28,Phone Order,Monday,10.127055582382738,Chocolate Cake,Danielle Frey,"Unit 9022 Box 7281
DPO AP 19676",001-385-878-6149x8889,brussell@example.net,Diana Cooper,johnsonchristopher@example.com
361,5,361,2023-01-16 01:00:00,1,16.08539836681938,North,Credit Card,True,Sunny,23.378106503243025,Excellent,Neutral,31,In Store,Monday,16.08539836681938,Pizza Margherita,Robert Valencia,"707 Trevino Prairie
South Jeffrey, PA 45377",528-462-2626x8129,bjoseph@example.com,Donald Foster,daniellarson@example.org
362,1,362,2023-01-16 02:00:00,3,8.348950782577944,South,Online,False,Sunny,23.85644134092668,Excellent,Positive,32,Online Order,Monday,25.046852347733832,Red Velvet Cake,Elizabeth Young,"97269 Michele Loop
North Andrea, ME 78767",911.293.7262,cherylho@example.com,Joy Jackson,riverajessica@example.net
363,1,363,2023-01-16 03:00:00,4,14.62789938283033,West,Credit Card,True,Rainy,27.191824672246483,Good,Negative,34,Online Order,Monday,58.51159753132132,Red Velvet Cake,Joseph White,"860 Brittany Skyway
Ruizhaven, NY 94154",496.364.1953x67401,phelpsalan@example.org,Kelly Hansen,imullen@example.com
364,6,364,2023-01-16 04:00:00,2,13.559744358214022,West,Online,False,Rainy,25.50916551921064,Poor,Negative,31,Online Order,Monday,27.119488716428044,Pizza Beef Double decker,Christopher Parker,"4387 Patrick Canyon Apt. 180
West Leslieville, AK 10155",+1-631-292-9652x8343,richardsoncarmen@example.com,Susan Hernandez,emmagutierrez@example.com
365,6,365,2023-01-16 05:00:00,1,13.52138768506801,East,Credit Card,True,Rainy,33.70721783937417,Excellent,Neutral,30,Online Order,Monday,13.52138768506801,Pizza Beef Double decker,Scott Ryan,"1493 Yu Place Apt. 992
Brianfort, IA 46978",205-360-1015,nmaldonado@example.net,Amanda Roth,brianwhite@example.com
366,1,366,2023-01-16 06:00:00,2,14.94511019212664,East,Online,True,Rainy,25.524432014835643,Excellent,Negative,54,In Store,Monday,29.89022038425328,Red Velvet Cake,Sherry Fisher,"334 Webb Branch
Pachecofort, FM 33439",582-473-6675,williamsjuan@example.org,Joy Mitchell,thomas10@example.org
367,5,367,2023-01-16 07:00:00,4,13.225730542934809,South,Cash,True,Rainy,25.60166886718153,Poor,Negative,53,Phone Order,Monday,52.90292217173924,Pizza Margherita,Thomas Ford,"126 Andrea Lakes Suite 625
Ayalaside, UT 56010",+1-554-432-6416x10081,ksimpson@example.org,David Taylor,adam04@example.com
368,4,368,2023-01-16 08:00:00,4,18.18882672269577,North,Credit Card,True,Sunny,25.75301768650965,Average,Negative,46,In Store,Monday,72.75530689078307,Pizza Pepperoni,Travis Washington,"7649 Tucker River Suite 531
East Josetown, AL 43316",+1-207-817-6259x32066,jacquelinecrosby@example.net,Kayla Williams,cartersarah@example.net
369,7,369,2023-01-16 09:00:00,5,15.133701379253898,South,Credit Card,True,Sunny,32.54930315551487,Poor,Negative,58,Online Order,Monday,75.66850689626949,Cheesecake,Terry Mills,"230 Simpson Square Suite 133
West Timothy, MO 88963",+1-568-587-4408x1177,joseph81@example.net,Mark Stanton,coreybarrett@example.net
370,4,370,2023-01-16 10:00:00,4,13.204448770570822,West,Online,True,Cloudy,29.76182481270353,Poor,Positive,23,Online Order,Monday,52.81779508228329,Pizza Pepperoni,Latoya Garcia,"37242 Burnett Trafficway
Peterchester, AZ 82672",414.387.8595,joneschad@example.com,Barbara Nguyen,emily14@example.org
371,0,371,2023-01-16 11:00:00,3,17.446446804314675,North,Credit Card,False,Cloudy,29.21253275478339,Average,Negative,41,In Store,Monday,52.339340412944026,Vanilla Cake,Sarah Martinez,"1683 John Well Apt. 370
Lake Charles, NE 47623",(397)568-3454x2960,josephstewart@example.net,Paul Burch,clinton99@example.net
372,7,372,2023-01-16 12:00:00,1,14.092198474002195,North,Credit Card,True,Cloudy,25.01214533575793,Good,Unknown,47,Phone Order,Monday,14.092198474002195,Cheesecake,Cory Alvarado,"5866 Hamilton Falls Suite 456
Carlfort, MD 69003",(658)335-7956x15461,patrick39@example.org,Bryan Sanchez,nkhan@example.com
373,7,373,2023-01-16 13:00:00,5,9.367163716777686,North,Credit Card,False,Cloudy,32.268562652486594,Good,Positive,24,In Store,Monday,46.835818583888425,Cheesecake,Mr. Scott Carter DDS,"Unit 5156 Box 7617
DPO AE 51610",001-942-687-2348x584,qtaylor@example.org,Michael Cook,jamieparsons@example.com
374,2,374,2023-01-16 14:00:00,3,8.106423772648569,North,Cash,False,Sunny,20.57545792033552,Good,Neutral,31,In Store,Monday,24.319271317945702,Chocolate Cake,Frank Camacho,"797 David Lakes Suite 216
West Zachary, TN 66593",(611)744-7850,Unknown,Brian Perez,Unknown
375,5,375,2023-01-16 15:00:00,2,7.284916784940182,South,Cash,True,Sunny,33.061957585071696,Average,Neutral,50,In Store,Monday,14.569833569880364,Pizza Margherita,Shannon Vargas,"90514 Lane Highway
South Erikaville, PR 53973",9138156059,wclark@example.com,Timothy Williams,stevenskathleen@example.com
376,5,376,2023-01-16 16:00:00,1,18.491828188191526,East,Online,True,Sunny,27.691248496908944,Excellent,Neutral,31,Phone Order,Monday,18.491828188191526,Pizza Margherita,Jared Chambers,"123 Baker Turnpike
South Jeffreyhaven, OR 91963",9269546452,Unknown,Rebecca Smith,Unknown
377,7,377,2023-01-16 17:00:00,4,15.652031476970988,East,Cash,False,Rainy,25.973753522951192,Average,Positive,32,In Store,Monday,62.60812590788395,Cheesecake,Michael Thomas,"0905 Christopher Fork Apt. 984
East Justinberg, ID 79900",+1-620-747-5787x6740,anthonyford@example.net,Mr. John Jackson,sharpbrett@example.net
378,2,378,2023-01-16 18:00:00,1,19.06067657246481,West,Online,True,Rainy,27.457509210765284,Poor,Positive,37,In Store,Monday,19.06067657246481,Chocolate Cake,Erica Owens,"16384 Michelle Meadows Apt. 806
East Codyhaven, AR 64469",5527165589,taylorelizabeth@example.net,Haley Singh,lmoore@example.com
379,7,379,2023-01-16 19:00:00,2,14.049377085724146,East,Cash,True,Cloudy,30.01123295800747,Average,Positive,48,Online Order,Monday,28.09875417144829,Cheesecake,Joshua Montoya,"4781 Stevenson Gateway Suite 020
Reidside, MI 47422",+1-744-903-0641x7204,xgilmore@example.com,Wendy Douglas,fuentesrichard@example.net
380,8,380,2023-01-16 20:00:00,5,12.101013222423688,East,Online,True,Rainy,20.19148139776846,Excellent,Negative,22,In Store,Monday,60.50506611211844,Fruit Cake,Amy Bailey,"63779 Pearson Harbors Suite 416
Crystalberg, AL 65404",(510)645-3682x056,znavarro@example.org,Michaela Hicks,Unknown
381,6,381,2023-01-16 21:00:00,5,5.89574733456334,East,Cash,True,Sunny,33.073277846873715,Excellent,Neutral,27,Online Order,Monday,29.478736672816694,Pizza Beef Double decker,Alicia Smith,"96890 Amanda Hill Suite 780
Port Dustinside, VI 18902",709.634.7543x3252,perezdonald@example.net,Tina Gonzalez,duane00@example.net
382,6,382,2023-01-16 22:00:00,5,15.074634223190449,East,Cash,True,Cloudy,26.70109287967089,Poor,Positive,37,Online Order,Monday,75.37317111595223,Pizza Beef Double decker,Kristen Reynolds,"34423 Philip Island Apt. 581
Port Wendymouth, OR 81974",369.719.5807x8243,vmartinez@example.org,David Warren,brenda34@example.org
383,4,383,2023-01-16 23:00:00,4,13.733131396523468,West,Online,True,Cloudy,27.154342182681738,Good,Neutral,34,Online Order,Monday,54.93252558609387,Pizza Pepperoni,Ashley Miller,"5258 Timothy Grove
Tonytown, UT 09198",214-802-2666x050,Unknown,Anita Cunningham,psmall@example.net
384,0,384,2023-01-17 00:00:00,3,19.85313340381432,South,Credit Card,True,Rainy,22.073683484510852,Excellent,Positive,36,Phone Order,Tuesday,59.55940021144296,Vanilla Cake,Eric Stone,"3562 Rice Crescent
Wilsonstad, NC 02354",248-667-7090x213,Unknown,Hannah Armstrong,Unknown
385,6,385,2023-01-17 01:00:00,3,8.587381666733645,North,Credit Card,False,Cloudy,26.59198061537663,Excellent,Unknown,37,Online Order,Tuesday,25.76214500020093,Pizza Beef Double decker,Theresa Reid,"026 Michelle Loop Suite 733
East Johntown, IL 89200",4895719474,carlsontodd@example.org,Sarah Mcdaniel,mhansen@example.net
386,3,386,2023-01-17 02:00:00,1,12.961060329302535,East,Cash,True,Rainy,27.444841569265684,Excellent,Positive,55,In Store,Tuesday,12.961060329302535,Carrot Cake,William Gardner,"0475 Perez Field
Lake David, AZ 65706",001-858-956-4329,Unknown,Samuel Martinez,thomasstacy@example.org
387,4,387,2023-01-17 03:00:00,4,14.76436002677109,South,Online,False,Rainy,26.054700417402167,Poor,Unknown,49,In Store,Tuesday,59.05744010708436,Pizza Pepperoni,Joseph Greene,"17094 Curtis Courts
Lake Jamesburgh, MI 46159",001-672-705-8188,lmorris@example.org,Ethan Jones,duane22@example.com
388,6,388,2023-01-17 04:00:00,5,14.668867621135156,East,Credit Card,False,Cloudy,30.179901407403456,Excellent,Negative,17,Online Order,Tuesday,73.34433810567577,Pizza Beef Double decker,Lori Spencer,"8693 Mendoza Freeway
West Sharonton, UT 36444",909-799-4109x07622,josephcannon@example.com,Veronica Wilson,sean26@example.com
389,0,389,2023-01-17 05:00:00,5,13.419403144226042,East,Online,False,Rainy,26.31344793138839,Good,Positive,48,Online Order,Tuesday,67.0970157211302,Vanilla Cake,Mr. Scott Pitts,"9596 Robert Plaza Apt. 987
Jeffersonfurt, ID 12507",001-700-917-1437x3483,woodvalerie@example.com,Derek Garcia,Unknown
390,5,390,2023-01-17 06:00:00,2,16.653920154908384,North,Credit Card,False,Rainy,34.4212636676986,Poor,Positive,47,In Store,Tuesday,33.30784030981677,Pizza Margherita,Brian Salas,"182 Angela Island Apt. 847
Arnoldland, SC 45394",001-239-226-6046x698,Unknown,Andrew Jennings,ohernandez@example.net
391,5,391,2023-01-17 07:00:00,2,8.074718142902245,North,Online,True,Rainy,27.154342182681738,Good,Unknown,31,Online Order,Tuesday,16.14943628580449,Pizza Margherita,Renee Walter DDS,"73225 Wagner Ports
South Wandashire, UT 60615",(464)672-6183x032,iperkins@example.net,Heather Nguyen,khutchinson@example.org
392,7,392,2023-01-17 08:00:00,5,15.88440800411624,North,Cash,False,Rainy,32.11216903477863,Excellent,Negative,59,Phone Order,Tuesday,79.42204002058119,Cheesecake,Andrea Morrow,"1470 Darin Cove
Josephhaven, LA 10298",952-238-0218x974,Unknown,Cory Summers,rpierce@example.net
393,8,393,2023-01-17 09:00:00,5,14.296018571496338,East,Online,False,Cloudy,21.640338546642184,Excellent,Neutral,33,Online Order,Tuesday,71.4800928574817,Fruit Cake,John Travis,"352 Jones Vista
West Barbara, NY 13949",5746178716,lamstefanie@example.org,Kevin Combs,Unknown
394,5,394,2023-01-17 10:00:00,4,18.4411266769186,East,Credit Card,False,Sunny,25.959369394188585,Good,Neutral,44,Phone Order,Tuesday,73.7645067076744,Pizza Margherita,Jeffrey Garcia,"60952 Green Freeway Apt. 305
Henrychester, TN 54399",(219)303-3553x77845,Unknown,Jacqueline Hill,mmorgan@example.net
395,2,395,2023-01-17 11:00:00,3,17.707916585503725,East,Cash,False,Sunny,25.05271552170729,Poor,Neutral,37,Phone Order,Tuesday,53.12374975651117,Chocolate Cake,Heather Ortiz,"3717 Mccullough Spur
South William, AL 37626",3815887593,bridgetfigueroa@example.com,Laurie Pena,xjoyce@example.net
396,6,396,2023-01-17 12:00:00,2,9.7272055869883,North,Online,False,Rainy,28.54223582204888,Poor,Neutral,29,Phone Order,Tuesday,19.4544111739766,Pizza Beef Double decker,Christina Bowman,"8273 Joyce Overpass Apt. 501
Josephport, VA 37860",(970)581-4388x59371,laragordon@example.org,Rebecca Martinez,david18@example.com
397,2,397,2023-01-17 13:00:00,3,9.143559874627297,West,Credit Card,True,Rainy,32.916702800921385,Good,Positive,28,Online Order,Tuesday,27.43067962388189,Chocolate Cake,Donna Butler,"1361 Nicholas Track Apt. 232
East Rachel, DC 72295",212-631-5837,colemandebbie@example.com,Richard Bright,michael65@example.com
398,0,398,2023-01-17 14:00:00,4,19.72479985778672,South,Cash,True,Rainy,21.1750732664301,Excellent,Negative,16,Phone Order,Tuesday,78.89919943114687,Vanilla Cake,Emma White,"6470 George Alley Apt. 566
Alanmouth, WV 62309",(663)803-9523x17487,thomas80@example.com,Robert Ritter,castroerica@example.org
399,5,399,2023-01-17 15:00:00,5,12.908977713728849,West,Online,False,Sunny,21.088621970670665,Average,Positive,53,Phone Order,Tuesday,64.54488856864424,Pizza Margherita,Robin Lane,"6350 Amy Hill Apt. 317
East Stephen, NM 48800",001-887-343-1323x17450,fritzwayne@example.com,Karla Horton,roberto43@example.net
400,8,400,2023-01-17 16:00:00,3,18.596314458716552,East,Credit Card,True,Rainy,32.75476562236398,Good,Negative,32,Online Order,Tuesday,55.78894337614966,Fruit Cake,Mary Cooper MD,"3492 Ariana Cliff
East Barbarachester, SC 41959",276.338.3364,phuber@example.org,Laura Miller,halljames@example.com
401,0,401,2023-01-17 17:00:00,5,7.458215356707233,East,Online,True,Cloudy,23.19275129057536,Good,Neutral,20,Phone Order,Tuesday,37.29107678353616,Vanilla Cake,Ronald Cline,"49558 Billy Port
New Andrew, LA 73345",532-985-3643x688,sandra16@example.net,Terry Stewart,julie97@example.net
402,3,402,2023-01-17 18:00:00,5,14.642283722002617,West,Online,False,Cloudy,27.154342182681738,Good,Negative,46,Online Order,Tuesday,73.21141861001307,Carrot Cake,Lauren Glass,"5932 Villa Pine
South Michaelville, GA 21163",3263828621,Unknown,Kimberly Lambert,mario29@example.org
403,3,403,2023-01-17 19:00:00,1,17.147902810408794,East,Cash,False,Cloudy,28.14317198541208,Excellent,Positive,35,In Store,Tuesday,17.147902810408794,Carrot Cake,Robert Johnson,"238 Ryan Bridge Suite 823
East Heatherstad, OH 96485",548-453-2475x2409,ocooper@example.net,Alexa Jones PhD,tammy78@example.com
404,2,404,2023-01-17 20:00:00,3,19.210928743796703,South,Cash,False,Sunny,32.49340392330844,Poor,Positive,54,Phone Order,Tuesday,57.632786231390114,Chocolate Cake,William Price,"288 Griffin Dam Suite 117
Suzanneburgh, SD 72769",001-344-515-0013x72313,jaredlarson@example.com,Brandon Smith,ruizsteven@example.net
405,7,405,2023-01-17 21:00:00,3,10.060102115255352,East,Credit Card,True,Rainy,21.87633364754605,Excellent,Neutral,42,Online Order,Tuesday,30.180306345766056,Cheesecake,Rebecca Valdez,"11750 Calderon Harbor
Port Amandamouth, MT 13206",001-866-857-6246,Unknown,Brandon Barton,millerdanny@example.org
406,4,406,2023-01-17 22:00:00,5,15.874717548860788,South,Cash,False,Rainy,21.94674448583917,Good,Positive,41,In Store,Tuesday,79.37358774430393,Pizza Pepperoni,Emily Bailey,"1340 Jacobson Wall Apt. 590
East Rayfort, PW 35782",9375381988,nunezdavid@example.com,Keith Hernandez,madams@example.com
407,7,407,2023-01-17 23:00:00,4,13.082195135594286,West,Credit Card,True,Rainy,28.352275404174613,Excellent,Unknown,16,Phone Order,Tuesday,52.328780542377146,Cheesecake,Matthew Gibbs,"1931 Deborah Parks Suite 248
South Carl, MH 49914",928-643-7716x800,richardsraymond@example.net,Billy Mullins,rreynolds@example.net
408,7,408,2023-01-18 00:00:00,1,5.909433890997023,West,Online,True,Sunny,34.195679800375565,Excellent,Negative,47,Phone Order,Wednesday,5.909433890997023,Cheesecake,Jodi Todd,"1723 Chris Terrace Suite 289
Harringtonton, FM 21468",+1-893-896-5391x487,rebeccagoodman@example.net,Garrett Stone,lwilliamson@example.net
409,8,409,2023-01-18 01:00:00,5,15.349996059634153,East,Online,True,Sunny,27.154342182681738,Good,Positive,30,Online Order,Wednesday,76.74998029817075,Fruit Cake,Richard Baker,"76281 Morales Skyway
Mccallport, RI 60418",001-896-701-0085x135,jonesjamie@example.com,Maria Robinson,hcamacho@example.com
410,5,410,2023-01-18 02:00:00,2,15.351448373567653,South,Credit Card,False,Sunny,24.904131503820423,Excellent,Unknown,53,In Store,Wednesday,30.702896747135306,Pizza Margherita,Laura White,"263 Jason Valley
Lake Charleschester, FM 25729",548.954.6808,richardsamy@example.com,Mary Jackson,kylesanchez@example.org
411,8,411,2023-01-18 03:00:00,2,18.95910207269805,East,Online,True,Sunny,27.154342182681738,Average,Neutral,36,Online Order,Wednesday,37.91820414539611,Fruit Cake,Wanda Murray,"7323 Watson Place
East Joseshire, KS 17531",+1-660-368-8894x878,jhicks@example.com,Susan Andrews,garyrobinson@example.net
412,0,412,2023-01-18 04:00:00,1,12.459686692534586,North,Cash,False,Cloudy,33.956729008175465,Excellent,Positive,57,Phone Order,Wednesday,12.459686692534586,Vanilla Cake,Joshua Horton,"646 Amber Plaza Suite 940
Lake Franciscoport, NY 02465",539-285-6778,sarahgood@example.com,David Wilson,isaacortega@example.com
413,3,413,2023-01-18 05:00:00,4,8.453763810657719,North,Online,False,Sunny,32.55391749266936,Excellent,Neutral,27,Phone Order,Wednesday,33.81505524263088,Carrot Cake,Douglas Griffin,"91066 Richard Run
Gutierreztown, AZ 28654",(260)627-3613,adriennebrown@example.org,Michelle Foster,bridgesheather@example.net
414,8,414,2023-01-18 06:00:00,5,5.668457351730187,North,Cash,False,Sunny,34.9322541609983,Poor,Negative,16,Phone Order,Wednesday,28.342286758650932,Fruit Cake,Christina Sanders,"0356 Wang Roads
New Tina, OH 23209",266-502-7347x72951,smithtina@example.org,Janet Mcgrath,lwilson@example.net
415,0,415,2023-01-18 07:00:00,3,11.234632800288583,North,Credit Card,False,Sunny,27.154342182681738,Poor,Negative,28,Phone Order,Wednesday,33.703898400865754,Vanilla Cake,Rhonda Blair,"9954 Frank Knolls
East Matthew, WI 49971",(360)581-9161,swebb@example.com,Andrew Williams,Unknown
416,8,416,2023-01-18 08:00:00,1,9.528750501162529,East,Credit Card,False,Rainy,21.692872170691437,Good,Positive,52,In Store,Wednesday,9.528750501162529,Fruit Cake,Sergio Peters,"7201 James Plaza
Codytown, HI 25746",211-740-6752,rachelreynolds@example.net,Luis Lin,rosalesbrian@example.org
417,7,417,2023-01-18 09:00:00,4,16.416324590358133,North,Online,True,Rainy,29.14201645049933,Good,Positive,55,In Store,Wednesday,65.66529836143253,Cheesecake,William Chambers,"00461 May View
Mosesberg, NY 88098",288.816.6257x171,jrusso@example.org,Jacqueline Smith DVM,anthony63@example.net
418,6,418,2023-01-18 10:00:00,3,10.314016472615698,South,Online,True,Rainy,32.30864659000775,Poor,Negative,42,Online Order,Wednesday,30.94204941784709,Pizza Beef Double decker,Tiffany Jones,"7126 Cohen Vista
North Matthew, TX 39224",716.829.8965x111,stricklandkelly@example.com,Sheila Collins,katherine53@example.org
